order_id,date,region,country,product_category,product_name,units_sold,unit_price,revenue,cost,profit,customer_id,customer_segment,sales_channel
100229,2024-09-09,Asia,India,Office Supplies,Notebook A4,4,12.83,51.32,31.22,20.1,C1496,Consumer,Retail
100230,2024-09-09,North America,Mexico,Office Supplies,Desk Lamp,1,19.5,19.5,11.61,7.89,C1865,Consumer,Online
100231,2024-09-09,Oceania,New Zealand,Electronics,Laptop Pro,2,281.12,562.24,315.89,246.35,C1656,SMB,Partner
100232,2024-09-09,North America,Mexico,Clothing,Jacket,2,57.38,114.76,82.03,32.73,C1516,SMB,Online
100233,2024-09-09,South America,Argentina,Electronics,Wireless Headset,1,345.83,345.83,241.24,104.59,C1694,Consumer,Online
100234,2024-09-09,North America,Mexico,Electronics,Wireless Headset,4,289.82,1159.28,847.01,312.27,C1750,Consumer,Partner
100235,2024-09-09,North America,USA,Electronics,Smartphone X,3,369.02,1107.06,757.78,349.28,C1012,Enterprise,Online
100236,2024-09-10,Oceania,New Zealand,Furniture,Standing Desk,4,284.96,1139.84,807.66,332.18,C1733,Consumer,Partner
100237,2024-09-10,Asia,India,Electronics,Laptop Pro,1,342.82,342.82,274.34,68.48,C1000,Consumer,Online
100238,2024-09-10,Oceania,New Zealand,Furniture,Bookshelf,2,234.87,469.74,360.26,109.48,C1973,Consumer,Online
100239,2024-09-10,North America,Mexico,Office Supplies,Ballpoint Pen,2,19.1,38.2,27.0,11.2,C1527,SMB,Online
100240,2024-09-10,South America,Argentina,Electronics,Laptop Pro,2,365.41,730.82,489.94,240.88,C1214,Enterprise,Online
100241,2024-09-10,South America,Brazil,Office Supplies,Desk Lamp,3,13.72,41.16,30.64,10.52,C1725,Consumer,Retail
100242,2024-09-10,South America,Argentina,Office Supplies,Stapler,3,12.61,37.83,24.25,13.58,C1846,Consumer,Online
100243,2024-09-10,North America,Mexico,Furniture,Filing Cabinet,2,269.43,538.86,305.16,233.7,C1715,Consumer,Online
100244,2024-09-10,North America,USA,Electronics,Smartwatch Z,4,379.28,1517.12,872.06,645.06,C1667,Consumer,Online
100245,2024-09-10,Europe,France,Clothing,Sneakers,4,63.92,255.68,147.47,108.21,C1697,Consumer,Online
100246,2024-09-10,Oceania,Australia,Furniture,Standing Desk,1,306.33,306.33,185.28,121.05,C1535,SMB,Partner
100247,2024-09-10,Asia,China,Electronics,Smartwatch Z,2,274.81,549.62,460.05,89.57,C1539,SMB,Online
100248,2024-09-10,North America,Canada,Furniture,Office Chair,1,290.14,290.14,195.83,94.31,C1396,Consumer,Retail
100249,2024-09-10,Europe,Germany,Office Supplies,Stapler,3,14.05,42.15,34.95,7.2,C1803,SMB,Online
100250,2024-09-10,Asia,India,Furniture,Standing Desk,2,230.17,460.34,261.21,199.13,C1117,SMB,Online
100251,2024-09-10,North America,Canada,Electronics,Smartphone X,4,342.52,1370.08,889.28,480.8,C1779,Consumer,Online
100252,2024-09-10,Asia,Singapore,Electronics,Laptop Pro,3,303.83,911.49,768.21,143.28,C1794,Consumer,Online
100253,2024-09-10,Europe,UK,Electronics,Laptop Pro,2,343.02,686.04,423.27,262.77,C1824,Consumer,Online
100254,2024-09-10,Europe,Spain,Office Supplies,Stapler,1,18.59,18.59,14.59,4.0,C1728,Consumer,Online
100255,2024-09-10,North America,Mexico,Furniture,Office Chair,1,287.12,287.12,198.73,88.39,C1217,Consumer,Partner
100256,2024-09-10,North America,Canada,Furniture,Filing Cabinet,1,229.85,229.85,141.96,87.89,C1491,SMB,Retail
100257,2024-09-10,South America,Chile,Office Supplies,Desk Lamp,3,16.29,48.87,38.75,10.12,C1686,Enterprise,Online
100258,2024-09-10,Asia,Japan,Electronics,Laptop Pro,1,236.51,236.51,130.64,105.87,C1819,Consumer,Online
100259,2024-09-10,Europe,Germany,Office Supplies,Desk Lamp,6,12.12,72.72,50.0,22.72,C1002,Consumer,Online
100260,2024-09-10,North America,Mexico,Furniture,Office Chair,5,317.71,1588.55,1347.8,240.75,C1831,Enterprise,Online
100261,2024-09-10,North America,USA,Office Supplies,Desk Lamp,1,10.62,10.62,5.89,4.73,C1619,SMB,Partner
100262,2024-09-10,Oceania,Australia,Electronics,Smartwatch Z,2,295.84,591.68,452.93,138.75,C1494,Consumer,Online
100263,2024-09-10,Asia,Singapore,Office Supplies,Ballpoint Pen,4,15.47,61.88,48.97,12.91,C1980,Consumer,Online
100264,2024-09-11,North America,USA,Electronics,Smartphone X,2,262.0,524.0,350.74,173.26,C1666,Enterprise,Online
100265,2024-09-11,Asia,Japan,Electronics,Smartwatch Z,1,215.87,215.87,122.47,93.4,C1358,Consumer,Online
100266,2024-09-11,Asia,Singapore,Electronics,Smartphone X,2,244.49,488.98,403.64,85.34,C1627,Consumer,Retail
100267,2024-09-11,Asia,India,Electronics,Smartphone X,1,250.48,250.48,170.18,80.3,C1255,Consumer,Online
100268,2024-09-11,Asia,China,Clothing,Polo Shirt,4,58.41,233.64,161.89,71.75,C1398,Consumer,Online
100269,2024-09-11,Europe,Spain,Electronics,Wireless Headset,1,324.49,324.49,213.94,110.55,C1889,Enterprise,Online
100270,2024-09-11,Europe,Spain,Clothing,Jacket,3,39.55,118.65,96.43,22.22,C1470,Consumer,Online
100271,2024-09-11,Oceania,Australia,Electronics,Laptop Pro,2,275.19,550.38,422.11,128.27,C1679,Consumer,Online
100272,2024-09-11,Europe,France,Clothing,Hoodie,3,57.26,171.78,138.2,33.58,C1342,SMB,Retail
100273,2024-09-11,South America,Chile,Electronics,Smartphone X,5,316.31,1581.55,1183.48,398.07,C1570,Consumer,Retail
100274,2024-09-11,North America,Canada,Furniture,Office Chair,2,229.26,458.52,382.76,75.76,C1110,SMB,Retail
100275,2024-09-11,North America,USA,Furniture,Bookshelf,5,313.15,1565.75,1187.43,378.32,C1166,SMB,Online
100276,2024-09-11,North America,USA,Electronics,Smartphone X,2,231.4,462.8,360.71,102.09,C1879,Consumer,Partner
100277,2024-09-11,Asia,Japan,Office Supplies,Stapler,3,18.05,54.15,29.97,24.18,C1825,SMB,Retail
100278,2024-09-11,North America,Mexico,Office Supplies,Ballpoint Pen,2,15.04,30.08,23.03,7.05,C1389,Consumer,Partner
100279,2024-09-11,Asia,Japan,Electronics,Wireless Headset,4,356.95,1427.8,1000.11,427.69,C1839,Consumer,Retail
100280,2024-09-11,Asia,Singapore,Clothing,Jacket,1,55.22,55.22,31.23,23.99,C1112,Consumer,Online
100281,2024-09-11,North America,USA,Clothing,Polo Shirt,2,58.51,117.02,74.39,42.63,C1879,Consumer,Retail
100282,2024-09-11,North America,Canada,Electronics,Smartwatch Z,3,350.58,1051.74,826.23,225.51,C1476,Consumer,Online
100283,2024-09-11,Europe,Germany,Clothing,Sneakers,1,50.56,50.56,30.53,20.03,C1517,Consumer,Partner
100284,2024-09-11,Asia,China,Furniture,Office Chair,1,186.11,186.11,136.17,49.94,C1097,Consumer,Online
100285,2024-09-11,Europe,Germany,Furniture,Standing Desk,1,186.34,186.34,155.67,30.67,C1986,Consumer,Retail
100286,2024-09-11,Asia,Japan,Furniture,Standing Desk,3,242.6,727.8,547.03,180.77,C1325,Consumer,Online
100287,2024-09-11,Asia,India,Electronics,Wireless Headset,1,237.87,237.87,198.25,39.62,C1661,Enterprise,Online
100288,2024-09-11,Asia,Singapore,Furniture,Office Chair,1,269.12,269.12,179.15,89.97,C1006,Consumer,Online
100289,2024-09-11,Oceania,New Zealand,Furniture,Standing Desk,1,321.55,321.55,186.68,134.87,C1369,SMB,Online
100290,2024-09-11,South America,Brazil,Clothing,Sneakers,5,51.41,257.05,193.1,63.95,C1945,SMB,Online
100291,2024-09-11,North America,Mexico,Electronics,Smartwatch Z,1,254.71,254.71,156.47,98.24,C1068,Consumer,Partner
100292,2024-09-11,Europe,Germany,Furniture,Standing Desk,2,224.96,449.92,366.9,83.02,C1638,SMB,Partner
100293,2024-09-11,Asia,China,Electronics,Laptop Pro,3,276.8,830.4,686.1,144.3,C1389,SMB,Online
100294,2024-09-12,Asia,China,Furniture,Bookshelf,4,292.6,1170.4,790.98,379.42,C1062,Consumer,Online
100295,2024-09-12,North America,Canada,Office Supplies,Notebook A4,1,12.39,12.39,7.86,4.53,C1002,Consumer,Retail
100296,2024-09-12,Europe,Germany,Electronics,Smartphone X,1,243.42,243.42,182.39,61.03,C1454,SMB,Retail
100297,2024-09-12,Europe,Spain,Electronics,Smartwatch Z,3,343.66,1030.98,590.74,440.24,C1855,SMB,Online
100298,2024-09-12,South America,Brazil,Electronics,Laptop Pro,1,251.72,251.72,162.51,89.21,C1828,Consumer,Online
100299,2024-09-12,Asia,China,Office Supplies,Notebook A4,5,11.94,59.7,44.9,14.8,C1652,SMB,Online
100300,2024-09-12,Asia,India,Electronics,Smartwatch Z,3,307.45,922.35,602.82,319.53,C1637,Consumer,Retail
100301,2024-09-12,North America,Canada,Furniture,Bookshelf,1,266.16,266.16,165.98,100.18,C1246,Consumer,Online
100302,2024-09-12,Europe,Germany,Clothing,Sneakers,5,57.61,288.05,176.03,112.02,C1353,Consumer,Retail
100303,2024-09-12,Asia,Singapore,Clothing,Sneakers,1,45.12,45.12,26.75,18.37,C1281,Consumer,Online
100304,2024-09-12,Asia,Japan,Electronics,Smartphone X,5,369.41,1847.05,1138.84,708.21,C1793,Consumer,Online
100305,2024-09-12,Asia,Singapore,Furniture,Office Chair,3,293.73,881.19,603.96,277.23,C1338,SMB,Online
100306,2024-09-12,Asia,Japan,Electronics,Laptop Pro,1,260.56,260.56,159.56,101.0,C1647,SMB,Online
100307,2024-09-12,Asia,Singapore,Clothing,Sneakers,1,46.26,46.26,36.6,9.66,C1334,Consumer,Partner
100308,2024-09-12,North America,Mexico,Electronics,Laptop Pro,3,276.51,829.53,467.52,362.01,C1478,SMB,Online
100309,2024-09-12,North America,Canada,Clothing,Polo Shirt,1,59.13,59.13,46.23,12.9,C1718,Consumer,Online
100310,2024-09-12,Europe,Germany,Furniture,Office Chair,3,206.09,618.27,472.34,145.93,C1570,Consumer,Online
100311,2024-09-12,South America,Brazil,Electronics,Smartwatch Z,5,238.17,1190.85,824.28,366.57,C1268,SMB,Online
100312,2024-09-12,Asia,India,Electronics,Wireless Headset,5,234.06,1170.3,799.5,370.8,C1790,SMB,Retail
100313,2024-09-12,Europe,Germany,Office Supplies,Desk Lamp,3,12.22,36.66,27.8,8.86,C1780,SMB,Retail
100314,2024-09-12,North America,USA,Clothing,Sneakers,5,41.52,207.6,143.08,64.52,C1533,Consumer,Retail
100315,2024-09-12,North America,USA,Furniture,Standing Desk,4,310.14,1240.56,1053.05,187.51,C1229,Consumer,Retail
100316,2024-09-12,South America,Brazil,Electronics,Smartwatch Z,5,293.85,1469.25,1059.84,409.41,C1399,Consumer,Online
100317,2024-09-12,North America,Mexico,Clothing,Hoodie,2,41.96,83.92,46.52,37.4,C1461,Enterprise,Retail
100318,2024-09-12,Europe,France,Clothing,Jacket,1,63.15,63.15,42.59,20.56,C1124,Consumer,Online
100319,2024-09-12,Oceania,Australia,Furniture,Standing Desk,2,264.53,529.06,438.3,90.76,C1621,Consumer,Retail
100320,2024-09-12,Asia,India,Clothing,Sneakers,4,63.48,253.92,203.1,50.82,C1154,SMB,Online
100321,2024-09-12,Oceania,Australia,Furniture,Bookshelf,3,198.43,595.29,440.98,154.31,C1259,Consumer,Online
100322,2024-09-12,North America,Canada,Furniture,Office Chair,1,277.81,277.81,154.88,122.93,C1058,SMB,Retail
100323,2024-09-12,South America,Argentina,Clothing,Sneakers,2,52.18,104.36,66.07,38.29,C1803,Consumer,Retail
100324,2024-09-12,North America,Mexico,Electronics,Smartwatch Z,1,251.54,251.54,207.45,44.09,C1339,SMB,Retail
100325,2024-09-13,South America,Chile,Furniture,Bookshelf,4,309.6,1238.4,912.44,325.96,C1630,SMB,Partner
100326,2024-09-13,Asia,China,Electronics,Wireless Headset,2,370.54,741.08,475.64,265.44,C1493,Consumer,Online
100327,2024-09-13,North America,Canada,Office Supplies,Ballpoint Pen,1,12.01,12.01,7.14,4.87,C1898,Enterprise,Online
100328,2024-09-13,North America,Mexico,Furniture,Standing Desk,2,298.99,597.98,394.47,203.51,C1419,SMB,Online
100329,2024-09-13,North America,Canada,Clothing,Hoodie,2,37.48,74.96,52.12,22.84,C1374,SMB,Retail
100330,2024-09-13,North America,Canada,Furniture,Filing Cabinet,1,216.05,216.05,150.45,65.6,C1144,Consumer,Partner
100331,2024-09-13,Europe,France,Electronics,Smartwatch Z,1,272.47,272.47,194.59,77.88,C1971,SMB,Retail
100332,2024-09-13,Europe,France,Electronics,Smartphone X,3,298.09,894.27,690.82,203.45,C1446,Consumer,Retail
100333,2024-09-13,Asia,India,Clothing,Hoodie,1,55.96,55.96,37.76,18.2,C1223,Consumer,Online
100334,2024-09-13,Oceania,Australia,Office Supplies,Notebook A4,3,15.47,46.41,30.71,15.7,C1671,Consumer,Online
100335,2024-09-13,South America,Brazil,Electronics,Smartwatch Z,3,313.79,941.37,675.56,265.81,C1829,Consumer,Online
100336,2024-09-13,Asia,Japan,Clothing,Sneakers,3,55.18,165.54,102.0,63.54,C1765,Consumer,Online
100337,2024-09-13,Asia,Singapore,Electronics,Wireless Headset,1,277.78,277.78,172.12,105.66,C1931,Consumer,Online
100338,2024-09-13,North America,Canada,Electronics,Wireless Headset,1,262.46,262.46,160.69,101.77,C1473,SMB,Online
100339,2024-09-13,North America,USA,Furniture,Bookshelf,2,324.93,649.86,507.43,142.43,C1732,SMB,Online
100340,2024-09-13,Asia,China,Electronics,Wireless Headset,2,294.3,588.6,460.32,128.28,C1564,Consumer,Online
100341,2024-09-13,Asia,Singapore,Clothing,Jacket,1,48.47,48.47,30.11,18.36,C1782,Consumer,Retail
100342,2024-09-13,South America,Chile,Electronics,Smartphone X,1,219.99,219.99,158.51,61.48,C1862,SMB,Online
100343,2024-09-13,Asia,India,Clothing,Sneakers,1,35.57,35.57,28.39,7.18,C1821,Consumer,Online
100344,2024-09-13,Europe,Spain,Electronics,Wireless Headset,1,324.68,324.68,236.75,87.93,C1005,SMB,Online
100345,2024-09-13,South America,Chile,Office Supplies,Stapler,2,19.17,38.34,21.21,17.13,C1287,Consumer,Online
100346,2024-09-13,Europe,France,Electronics,Wireless Headset,1,362.92,362.92,209.29,153.63,C1815,SMB,Partner
100347,2024-09-13,North America,Canada,Clothing,Sneakers,1,56.3,56.3,35.58,20.72,C1374,Enterprise,Online
100348,2024-09-13,Asia,China,Electronics,Laptop Pro,6,220.01,1320.06,728.76,591.3,C1459,SMB,Online
100349,2024-09-13,Asia,Japan,Clothing,Sneakers,2,38.21,76.42,52.12,24.3,C1577,Consumer,Online
100350,2024-09-13,Europe,UK,Clothing,Polo Shirt,2,49.78,99.56,63.72,35.84,C1947,SMB,Retail
100351,2024-09-13,Asia,China,Office Supplies,Notebook A4,1,12.46,12.46,6.91,5.55,C1090,Enterprise,Retail
100352,2024-09-14,South America,Argentina,Office Supplies,Stapler,1,17.94,17.94,14.18,3.76,C1004,Consumer,Online
100353,2024-09-14,Europe,France,Clothing,Polo Shirt,3,53.51,160.53,129.88,30.65,C1107,Consumer,Online
100354,2024-09-14,Asia,Japan,Office Supplies,Notebook A4,4,13.63,54.52,30.81,23.71,C1563,Consumer,Online
100355,2024-09-14,North America,USA,Furniture,Office Chair,1,309.66,309.66,239.54,70.12,C1021,Consumer,Online
100356,2024-09-14,Europe,France,Electronics,Laptop Pro,1,294.0,294.0,204.22,89.78,C1773,Consumer,Online
100357,2024-09-14,North America,Mexico,Clothing,Jacket,2,35.5,71.0,53.52,17.48,C1569,SMB,Online
100358,2024-09-14,North America,USA,Electronics,Laptop Pro,1,384.81,384.81,276.55,108.26,C1525,SMB,Online
100359,2024-09-14,North America,Mexico,Furniture,Bookshelf,1,279.0,279.0,207.71,71.29,C1915,Consumer,Online
100360,2024-09-14,South America,Brazil,Office Supplies,Desk Lamp,1,13.69,13.69,9.23,4.46,C1825,Consumer,Online
100361,2024-09-14,North America,Canada,Electronics,Wireless Headset,1,373.3,373.3,222.82,150.48,C1857,Consumer,Retail
100362,2024-09-14,Asia,China,Electronics,Wireless Headset,4,374.96,1499.84,1110.82,389.02,C1312,Consumer,Online
100363,2024-09-14,Europe,Germany,Furniture,Office Chair,3,176.21,528.63,440.32,88.31,C1493,Consumer,Retail
100364,2024-09-14,Asia,China,Clothing,Sneakers,3,61.53,184.59,132.5,52.09,C1105,Consumer,Partner
100365,2024-09-14,Oceania,New Zealand,Electronics,Wireless Headset,4,350.99,1403.96,884.18,519.78,C1762,SMB,Partner
100366,2024-09-14,North America,Canada,Furniture,Office Chair,1,184.85,184.85,150.86,33.99,C1068,Consumer,Online
100367,2024-09-14,Europe,Spain,Electronics,Smartwatch Z,3,280.76,842.28,488.58,353.7,C1936,Consumer,Online
100368,2024-09-14,Europe,Germany,Electronics,Wireless Headset,3,260.38,781.14,494.71,286.43,C1120,Consumer,Online
100369,2024-09-14,North America,USA,Electronics,Wireless Headset,1,314.99,314.99,174.31,140.68,C1363,Consumer,Online
100370,2024-09-14,Asia,Singapore,Electronics,Wireless Headset,1,221.14,221.14,157.14,64.0,C1590,Consumer,Partner
100371,2024-09-14,Europe,Germany,Electronics,Smartwatch Z,3,250.69,752.07,598.04,154.03,C1836,Consumer,Online
100372,2024-09-14,North America,Mexico,Clothing,Hoodie,1,54.88,54.88,44.52,10.36,C1380,Consumer,Online
100373,2024-09-14,Europe,Germany,Office Supplies,Notebook A4,3,11.84,35.52,22.39,13.13,C1163,Consumer,Online
100374,2024-09-14,North America,Canada,Electronics,Smartphone X,2,385.69,771.38,504.05,267.33,C1691,SMB,Online
100375,2024-09-14,North America,Mexico,Furniture,Filing Cabinet,4,198.45,793.8,612.33,181.47,C1676,Consumer,Online
100376,2024-09-14,Oceania,Australia,Clothing,Hoodie,1,40.07,40.07,26.27,13.8,C1162,Consumer,Retail
100377,2024-09-14,Europe,UK,Furniture,Bookshelf,2,259.63,519.26,418.09,101.17,C1301,Consumer,Online
100378,2024-09-15,North America,Mexico,Electronics,Laptop Pro,1,298.6,298.6,181.7,116.9,C1558,Consumer,Retail
100379,2024-09-15,Europe,Spain,Office Supplies,Desk Lamp,1,19.31,19.31,14.52,4.79,C1492,Consumer,Online
100380,2024-09-15,South America,Argentina,Furniture,Filing Cabinet,1,175.2,175.2,116.23,58.97,C1795,SMB,Online
100381,2024-09-15,Asia,Singapore,Electronics,Smartwatch Z,2,233.58,467.16,341.87,125.29,C1467,SMB,Online
100382,2024-09-15,Oceania,New Zealand,Office Supplies,Ballpoint Pen,1,10.75,10.75,7.92,2.83,C1504,Consumer,Online
100383,2024-09-15,Asia,India,Furniture,Filing Cabinet,1,274.57,274.57,230.53,44.04,C1284,SMB,Online
100384,2024-09-15,North America,Mexico,Office Supplies,Ballpoint Pen,2,17.7,35.4,28.64,6.76,C1149,Consumer,Retail
100385,2024-09-15,Europe,Germany,Furniture,Office Chair,5,175.17,875.85,553.17,322.68,C1698,Enterprise,Online
100386,2024-09-15,North America,Mexico,Electronics,Laptop Pro,3,232.73,698.19,554.38,143.81,C1400,SMB,Partner
100387,2024-09-15,Asia,India,Clothing,Jacket,2,35.0,70.0,53.45,16.55,C1784,Consumer,Online
100388,2024-09-15,North America,USA,Clothing,Jacket,4,64.67,258.68,159.79,98.89,C1071,Consumer,Online
100389,2024-09-15,North America,Mexico,Clothing,Hoodie,4,59.37,237.48,153.91,83.57,C1110,Consumer,Online
100390,2024-09-15,South America,Brazil,Furniture,Office Chair,1,261.77,261.77,198.43,63.34,C1620,Consumer,Retail
100391,2024-09-15,Europe,France,Furniture,Office Chair,3,248.81,746.43,588.9,157.53,C1042,Consumer,Online
100392,2024-09-15,Oceania,New Zealand,Electronics,Wireless Headset,2,220.26,440.52,256.23,184.29,C1779,Consumer,Online
100393,2024-09-15,North America,Canada,Clothing,Hoodie,2,52.96,105.92,79.0,26.92,C1219,SMB,Retail
100394,2024-09-15,Asia,China,Clothing,Jacket,2,56.05,112.1,80.37,31.73,C1938,Enterprise,Online
100395,2024-09-15,Asia,Singapore,Electronics,Smartphone X,5,265.3,1326.5,876.83,449.67,C1214,SMB,Online
100396,2024-09-15,Asia,India,Electronics,Laptop Pro,1,239.89,239.89,136.34,103.55,C1347,Enterprise,Online
100397,2024-09-15,Europe,UK,Clothing,Hoodie,3,48.26,144.78,107.78,37.0,C1421,Consumer,Online
100398,2024-09-15,Asia,India,Clothing,Polo Shirt,1,50.76,50.76,29.61,21.15,C1986,Consumer,Online
100399,2024-09-15,Europe,Germany,Electronics,Smartwatch Z,1,309.43,309.43,225.44,83.99,C1456,Consumer,Online
100400,2024-09-16,Asia,Japan,Office Supplies,Ballpoint Pen,1,18.41,18.41,13.21,5.2,C1762,Consumer,Online
100401,2024-09-16,North America,Canada,Furniture,Bookshelf,1,222.25,222.25,175.0,47.25,C1267,SMB,Retail
100402,2024-09-16,Europe,France,Furniture,Bookshelf,3,181.04,543.12,364.77,178.35,C1100,Consumer,Partner
100403,2024-09-16,North America,Canada,Office Supplies,Notebook A4,4,12.54,50.16,36.12,14.04,C1116,Consumer,Retail
100404,2024-09-16,Europe,Germany,Electronics,Wireless Headset,2,289.66,579.32,327.03,252.29,C1377,Consumer,Online
100405,2024-09-16,Europe,Germany,Furniture,Standing Desk,2,241.81,483.62,268.1,215.52,C1762,Enterprise,Online
100406,2024-09-16,Asia,Singapore,Electronics,Smartphone X,1,220.73,220.73,161.42,59.31,C1553,Consumer,Retail
100407,2024-09-16,Asia,China,Electronics,Smartphone X,1,235.73,235.73,182.15,53.58,C1028,Consumer,Online
100408,2024-09-16,Europe,UK,Clothing,Jacket,2,50.17,100.34,57.05,43.29,C1556,Consumer,Online
100409,2024-09-16,Oceania,Australia,Office Supplies,Notebook A4,1,18.76,18.76,14.7,4.06,C1225,Consumer,Online
100410,2024-09-16,Asia,India,Electronics,Smartwatch Z,2,240.58,481.16,282.96,198.2,C1665,SMB,Retail
100411,2024-09-16,North America,Mexico,Clothing,Jacket,1,62.84,62.84,36.28,26.56,C1795,Consumer,Online
100412,2024-09-16,Asia,Japan,Electronics,Smartwatch Z,2,270.37,540.74,326.13,214.61,C1993,Consumer,Partner
100413,2024-09-16,Asia,Singapore,Electronics,Laptop Pro,1,219.18,219.18,161.15,58.03,C1849,SMB,Online
100414,2024-09-16,Asia,Japan,Furniture,Office Chair,1,292.36,292.36,247.85,44.51,C1308,SMB,Partner
100415,2024-09-16,Asia,Singapore,Electronics,Wireless Headset,2,245.06,490.12,388.73,101.39,C1731,Consumer,Online
100416,2024-09-16,South America,Chile,Electronics,Laptop Pro,1,334.57,334.57,198.06,136.51,C1482,Consumer,Retail
100417,2024-09-16,Asia,Singapore,Clothing,Sneakers,3,56.91,170.73,123.19,47.54,C1793,Enterprise,Partner
100418,2024-09-16,North America,Mexico,Electronics,Wireless Headset,2,316.88,633.76,458.0,175.76,C1224,SMB,Online
100419,2024-09-16,Europe,Spain,Electronics,Wireless Headset,2,217.8,435.6,330.97,104.63,C1346,SMB,Online
100420,2024-09-16,Asia,China,Office Supplies,Notebook A4,1,12.85,12.85,8.68,4.17,C1400,SMB,Online
100421,2024-09-17,South America,Brazil,Furniture,Office Chair,1,194.29,194.29,140.31,53.98,C1224,Consumer,Retail
100422,2024-09-17,Asia,India,Electronics,Wireless Headset,2,365.1,730.2,528.03,202.17,C1344,Consumer,Retail
100423,2024-09-17,South America,Brazil,Furniture,Bookshelf,1,199.69,199.69,120.68,79.01,C1871,Consumer,Online
